id,X,Y
5167,394553.2122,4619297.23
5168,395097.5215,4619328.219
5169,394589.211,4619547.351
5170,395225.9223,4619894.796
5171,395448.9268,4619973.184
5172,394804.1019,4619473.644
5173,395331.9251,4619804.021
5174,394978.9921,4619897.644
5175,395059.8785,4619076.574
5176,395384.9752,4619596.667
5177,395448.4373,4619372.293
5178,394766.9459,4619338.007
5179,395500.0772,4619247.335
5180,394875.9589,4619983.882
5181,395148.2132,4619144.103
5182,394812.0912,4619077.116
5183,395482.8442,4619695.763
5184,394731.8001,4619230.265
5185,394751.3818,4619963.805
5186,395223.0358,4619444.532
5187,394988.4642,4619500.128
5188,394872.5888,4619054.013
5189,395434.4485,4619341.527
5190,394979.9712,4619755.995
5191,394646.4018,4619569.428
5192,395543.6535,4619092.693
5193,394772.1481,4619335.104
5194,394819.8582,4619630.111
5195,394971.3577,4619838.487
5196,395501.3149,4619350.955
5197,394783.8998,4619781.965
5198,394633.2079,4619359.539
5199,394716.0395,4619611.719
5200,395222.1901,4619738.941
5201,394593.2232,4619986.361
5202,395186.8443,4619238.931
5203,394583.6403,4619901.304
5204,394997.2381,4619744.409
5205,395139.2557,4619818.078
5206,395544.5737,4619056.749
5207,395506.9088,4619621.696
5208,395215.9932,4619220.816
5209,395002.0089,4619239.367
5210,394654.7139,4619274.735
5211,395514.5689,4619551.427
5212,395262.2055,4619366.299
5213,394932.6339,4619917.481
5214,395366.783,4619918.825
5215,395398.7329,4619668.155
5216,395198.5719,4619385.335
5217,395129.517,4619931.299
5218,394874.0475,4619476.416
5219,394574.6803,4619784.112
5220,395498.9417,4619919.348
5221,395523.1782,4619683.761
5222,395368.0245,4619782.961
5223,394828.5933,4619565.691
5224,395328.0524,4619344.42
5225,395425.374,4619099.019
5226,395093.0055,4619608.601
5227,394768.6248,4619342.066
5228,394784.1829,4619520.802
5229,394754.888,4619457.501
5230,395131.1519,4619855.356
5231,395064.1662,4619552.383
5232,394814.0364,4619830.929
5233,394932.9884,4619591.64
5234,395408.8717,4619892.019
5235,395328.2443,4619238.656
5236,395139.1421,4619910.999
5237,394834.1003,4619028.317
5238,395254.2286,4619481.418
5239,395343.026,4619376.919
5240,395469.023,4619703.989
5241,394606.5846,4619336.731
5242,394650.4069,4619885.27
5243,394564.528,4619515.557
5244,395107.3006,4619867.71
5245,395094.6356,4619146.725
5246,394785.2687,4619156.577
5247,395460.6481,4619995.564
5248,395042.0882,4619459.768
5249,395414.9898,4619028.836
5250,394906.225,4619221.662
5251,395299.1784,4619050.497
5252,394930.7973,4619993.238
5253,395076.5438,4619257.591
5254,394776.1848,4619669.706
5255,395494.2871,4619232.284
5256,394857.3498,4619302.146
5257,395377.2841,4619629.189
5258,394921.7472,4619279.45
5259,395541.6271,4619190.383
5260,395425.3812,4619631.711
5261,395443.1999,4619639.156
5262,395190.9051,4619519.092
5263,395427.773,4619748.231
5264,394634.4944,4619309.922
5265,394978.2304,4619656.163
5266,395264.39,4619179.477
5267,394764.8098,4619753.01
5268,394584.0259,4618991.596
5269,395356.1839,4619163.668
5270,395250.5906,4619131.188
5271,395161.9802,4619678.802
5272,394842.579,4619195.105
5273,395494.2414,4619543.818
5274,395066.4993,4619168.331
5275,395260.721,4619446.52
5276,394782.6855,4619627.75
5277,395021.7121,4619015.567
5278,394757.1516,4619665.141
5279,395122.0484,4619281.232
5280,395198.2559,4619802.606
5281,394785.7034,4619597.563
5282,395305.2715,4619147.602
5283,394910.083,4619909.628
5284,395383.2247,4619364.591
5285,394829.6361,4619974.495
5286,394666.5751,4619795.745
5287,395074.8567,4619032.279
5288,394746.1911,4619679.285
5289,395106.6101,4619800.441
5290,394901.0084,4619062.762
5291,395409.3326,4619332.971
5292,394953.2489,4619115.17
5293,394856.98,4619066.824
5294,394639.7276,4619697.662
5295,395064.1774,4619892.835
5296,394875.6189,4619489.864
5297,394556.6711,4619229.922
5298,394695.9421,4619006.065
5299,394681.6451,4619762.811
5300,394944.01,4619963.365
5301,394568.4156,4619932.687
5302,395434.7553,4619538.076
5303,394833.3455,4618999.405
5304,395072.4384,4619158.721
5305,394905.1559,4619611.813
5306,395238.2604,4619522.722
5307,395197.2643,4619368.181
5308,394953.1639,4619677.626
5309,395116.723,4619555.252
5310,394564.4308,4619578.474
5311,395302.4266,4619374.859
5312,394620.8927,4619036.09
5313,394997.2101,4619367.028
5314,395131.2715,4619993.191
5315,395316.9713,4619537.256
5316,395242.118,4619092.287
5317,394777.8459,4619069.251
5318,395116.7953,4619343.896
5319,394995.366,4619610.306
5320,394687.0052,4619997.437
5321,394991.6072,4619200.05
5322,395106.3144,4619678.946
5323,395044.8107,4619789.147
5324,394660.1458,4619736.265
5325,394704.1391,4619858.914
5326,395256.7804,4619537.098
5327,395028.2861,4619373.589
5328,394738.6144,4619396.244
5329,395419.7818,4619220.158
5330,395242.8219,4619733.122
5331,394801.5751,4619798.925
5332,394823.3689,4619519.177
5333,395455.2422,4619519.057
5334,394598.4208,4619097.211
5335,395337.7833,4619752.708
5336,395227.5982,4619139.964
5337,395281.1167,4619322.517
5338,395174.8188,4619445.221
5339,394800.5753,4619994.853
5340,395509.4438,4619630.554
5341,395459.0088,4619264.652
5342,395526.4088,4619055.288
5343,395243.6807,4619016.605
5344,395109.296,4619501.893
5345,395319.2058,4619689.013
5346,394722.5657,4619756.002
5347,395439.282,4619328.389
5348,395297.9936,4619047.192
5349,395338.7084,4619092.209
5350,395120.7661,4619816.96
5351,394542.8648,4619620.445
5352,395097.9119,4619875.885
5353,395273.6965,4619578.462
5354,395422.3106,4619152.434
5355,395469.9823,4619476.225
5356,394945.1686,4619925.63
5357,395433.7495,4619091.127
5358,395202.6403,4619447.306
5359,394687.2579,4619220.748
5360,395126.9936,4619209.109
5361,395306.0352,4619361.52
5362,395347.5391,4619237.186
5363,394659.9347,4619389.657
5364,394576.9828,4619746.478
5365,394887.764,4619790.504
5366,395196.5055,4619969.133
5367,394738.6181,4619475.33
5368,394751.3955,4619672.06
5369,395431.7391,4619797.235
5370,395451.0877,4619759.295
5371,394625.6166,4619474.673
5372,395468.4666,4619077.565
5373,395271.9457,4619891.367
5374,395356.3322,4619648.814
5375,395103.9587,4619649.414
5376,394676.1859,4619538.294
5377,395114.7225,4619538.651
5378,394882.9265,4619243.172
5379,395244.8655,4619853.926
5380,395178.6554,4619005.241
5381,395171.0027,4619808.682
5382,395147.1076,4619444.164
5383,395456.9975,4619492.787
5384,395323.7149,4619755.094
5385,394942.0923,4619002.781
5386,394632.7536,4619096.673
5387,395462.6911,4619085.419
5388,395319.9955,4619041.759
5389,395056.4315,4619545.788
5390,394687.1842,4619751.743
5391,394883.2974,4619513.276
5392,395030.4547,4619902.584
5393,395269.6274,4619023.308
5394,394781.6548,4619452.635
5395,395277.1869,4619696.337
5396,395242.3184,4619412.888
5397,395148.1545,4619478.898
5398,394709.1866,4619183.755
5399,395322.6761,4619283.103
5400,395544.2679,4619185.086
5401,394658.7459,4619100.38
5402,394589.0989,4619931.534
5403,394805.1182,4619980.174
5404,394931.9674,4619988.585
5405,395452.8558,4619057.522
5406,395329.3324,4619308.676
5407,395080.997,4619864.133
5408,395507.1329,4619408.17
5409,394614.0328,4619271.537
5410,394586.7979,4619978.436
5411,394607.3531,4619268.908
5412,394805.7825,4619167.894
5413,394665.9019,4619798.059
5414,394619.5807,4619365.487
5415,395457.7683,4619426.371
5416,395400.5513,4619110.453
5417,394579.7131,4619605.021
5418,395011.1461,4619569.014
5419,394933.3042,4619539.099
5420,395533.8014,4619298.772
5421,394546.8638,4619137.666
5422,394899.5044,4619027.56
5423,394701.9082,4619903.178
5424,394560.3941,4619259.751
5425,395200.0653,4619028.493
5426,395341.1613,4619624.093
5427,395390.5351,4619981.01
5428,395535.9771,4619894.714
5429,395297.6405,4619662.837
5430,395053.1362,4619601.278
5431,395259.0504,4619026.249
5432,395168.3735,4619303.743
5433,395001.0672,4619319.031
5434,394594.1051,4619947.915
5435,394983.623,4619495.757
5436,395347.9744,4619318.168
5437,394742.4999,4619189.162
5438,394653.9444,4619837.484
5439,394651.6734,4619160.803
5440,394799.8079,4619161.869
5441,395441.8184,4619644.737
5442,394931.2533,4619788.304
5443,395200.2541,4619263.67
5444,395290.9385,4619368.465
5445,394860.1928,4619135.264
5446,394801.2714,4619905.631
5447,395341.862,4619407.433
5448,395167.1651,4619514.754
5449,394574.2844,4619233.694
5450,395538.0249,4619806.151
5451,395430.8607,4619592.338
5452,395518.5086,4619386.847
5453,395389.2223,4619192.103
5454,395438.0965,4619288.388
5455,395475.6527,4619175.792
5456,395375.947,4619519.323
5457,395325.7095,4619913.848
5458,395041.5673,4619593.935
5459,394770.7255,4619914.172
5460,394711.991,4619187.388
5461,394793.9817,4619559.01
5462,395342.4444,4619965.092
5463,395224.4033,4619287.969
5464,394914.5646,4619857.545
5465,395044.2809,4619067.533
5466,395354.7418,4619682.858
5467,395375.4699,4619263.347
5468,395351.5366,4619120.25
5469,395504.1252,4619168.631
5470,395151.9334,4619944.51
5471,394792.0246,4619404.686
5472,395381.0704,4619926.305
5473,394701.6066,4619709.5
5474,395170.4434,4619282.198
5475,395052.7386,4619347.685
5476,395061.3559,4619795.442
5477,394683.1241,4619729.551
5478,394664.8638,4619627.136
5479,395532.6261,4619705.653
5480,395491.6155,4619475.162
5481,394576.1531,4619250.671
5482,395111.7711,4619916.42
5483,395322.3295,4619148.367
5484,395501.7835,4619367.464
5485,394551.9387,4619299.555
5486,394609.342,4619841.884
5487,395419.9426,4619530.728
5488,394736.6546,4619164.137
5489,395313.1722,4619600.023
5490,395208.2036,4619547.106
5491,394853.0611,4619874.944
5492,395365.6917,4619916.016
5493,394596.3234,4619301.88
5494,395408.8409,4619143.905
5495,394842.5879,4619743.351
5496,394878.7736,4619596.436
5497,395012.12,4619544.284
5498,394755.1586,4619042.743
5499,394728.2295,4619874.586
5500,395312.0194,4619651.63
5501,394594.641,4619288.717
5502,394953.7273,4619732.142
5503,394623.8051,4619858.194
5504,394953.9101,4619193.952
5505,394899.0709,4619094.93
5506,394985.4542,4619699.508
5507,394679.5503,4619193.463
5508,395244.8626,4619331.299
5509,394930.814,4619546.508
5510,394997.4597,4619326.816
5511,395315.7398,4619509.525
5512,395269.166,4619590.535
5513,395132.9989,4618997.923
5514,395248.6718,4619435.177
5515,395376.4914,4619689.202
5516,395022.6893,4619522.845
5517,395352.6661,4619367.596
5518,394917.2727,4619164.559
5519,394768.4812,4619164.791
5520,395271.7408,4619833.365
5521,394615.4592,4619024.754
5522,394779.5243,4619507.319
5523,394941.2048,4619195.062
5524,394930.7499,4619230.891
5525,395003.9754,4619566.858
5526,394722.1265,4619549.509
5527,394844.78,4619387.832
5528,395220.5193,4619038.708
5529,395302.6713,4619768.407
5530,395256.1977,4619641.98
5531,394975.2586,4619642.847
5532,394690.5845,4619703.622
5533,395083.3717,4619781.595
5534,394988.5533,4619300.468
5535,394928.2629,4618995.743
5536,395177.4567,4619316.205
5537,395382.7116,4619341.455
5538,395508.667,4619364.545
5539,395013.3782,4619468.672
5540,395537.5776,4619959.476
5541,394652.7682,4619009.446
5542,394709.9291,4619145.39
5543,394634.8661,4619054.839
5544,394660.117,4619850.101
5545,395410.3816,4619714.009
5546,395291.2582,4619894.129
5547,394853.8896,4619212.289
5548,394884.3354,4619520.238
5549,394761.4008,4619293.51
5550,395184.8303,4619997.43
5551,394861.7044,4619550.021
5552,395515.9486,4619402.013
5553,394800.4515,4619244.448
5554,394548.8091,4619399.511
5555,394860.0455,4619423.168
5556,395219.0589,4619016.566
5557,395159.1477,4619659.376
5558,394777.3557,4619732.723
5559,394884.3989,4619887.331
5560,394634.8469,4619178.987
5561,395267.7943,4618991.91
5562,394585.286,4619450.084
5563,395438.5448,4619759.363
5564,394830.8011,4619119.88
5565,395351.8044,4619356.593
5566,394926.184,4619883.297
5567,394981.9921,4619630.911
5568,394692.9419,4619341.461
5569,395156.7914,4619062.488
5570,394842.1204,4619749.091
5571,394832.7224,4619739.473
5572,395430.4907,4619919.368
5573,395530.6011,4619460.252
5574,394877.0707,4619204.418
5575,395453.7734,4619647.169
5576,394977.5613,4619386.639
5577,395073.7359,4619651.786
5578,395024.4206,4619751.558
5579,395513.5314,4619795.018
5580,395143.1817,4619924.777
5581,395281.2502,4619124.827
5582,395180.6182,4619860.264
5583,394718.9411,4619946.341
5584,395025.1177,4619722.471
5585,395083.0021,4619425.35
5586,394538.0365,4619467.09
5587,394927.5928,4619804.814
5588,395288.5309,4619646.819
5589,394917.8433,4619516.468
5590,395391.8737,4619916.198
5591,395425.4377,4619591.158
5592,395034.0326,4619647.368
5593,395137.7423,4619994.298
5594,394945.5112,4619738.52
5595,394873.2483,4619801.232
5596,395429.5805,4619243.163
5597,395011.2555,4619157.558
5598,395349.9633,4619539.457
5599,394851.7842,4619171.967
5600,395231.9893,4619612.998
5601,395535.8761,4619585.944
5602,395360.0441,4619786.175
5603,394728.8235,4619629.034
5604,395353.5528,4619968.842
5605,395336.9256,4619839.382
5606,394663.6057,4619221.895
5607,394812.4801,4619852.378
5608,394861.9627,4619646.026
5609,394567.6955,4619870.968
5610,395015.1456,4619892.821
5611,394665.8045,4619263.148
5612,394899.9656,4619807.077
5613,394737.7379,4619461.919
5614,395451.6243,4619093.892
5615,395016.6556,4619637.852
5616,394622.2751,4619128.341
5617,395321.3225,4619195.69
5618,394808.1754,4619096.817
5619,394859.4352,4619501.513
5620,394579.9553,4619159.808
5621,394576.4477,4619503.426
5622,394904.7833,4619106.926
5623,394898.0607,4619761.387
5624,394732.4555,4619839.241
5625,395163.647,4619402.065
5626,394635.1947,4619182.093
5627,395379.0798,4619942.676
5628,395144.3107,4619556.807
5629,394929.6558,4619223.489
5630,394744.9173,4619495.095
5631,394818.1623,4619105.076
5632,394918.1492,4619264.054
5633,394598.817,4619051.597
5634,395206.2365,4619764.687
5635,395500.9089,4619719.407
5636,395217.3717,4619868.219
5637,394768.1535,4619416.889
5638,394782.1696,4619331.093
5639,394978.8643,4619544.925
5640,395531.2265,4619623.34
5641,395006.1071,4619918.406
5642,394583.3599,4619520.125
5643,394967.0719,4619349.448
5644,394819.1451,4619745.956
5645,395336.1684,4619254.01
5646,395524.31,4619163.978
5647,395154.9948,4619936.67
5648,395289.04,4619576.476
5649,394655.1004,4619609.323
5650,394602.6599,4619712.155
5651,394589.8053,4619266.608
5652,394725.9283,4619304.119
5653,395233.1523,4619762.513
5654,394851.1766,4619988.584
5655,395108.1912,4619217.929
5656,394627.1385,4619307.997
5657,395007.8839,4619887.581
5658,394548.9524,4619945.953
5659,394906.5531,4619651.748
5660,395228.9873,4619475.648
5661,395384.7626,4619784.722
5662,394872.5103,4619616.397
5663,394600.4827,4619719.181
5664,395230.4913,4619271.026
5665,395529.5054,4619562.282
5666,394563.3952,4619510.37
5667,395016.4062,4619133.859
5668,394874.3792,4619206.586
5669,394987.7083,4619979.872
5670,394910.5425,4619414.361
5671,394621.5297,4619629.208
5672,395534.5045,4619705.927
5673,395130.1185,4619153.93
5674,394953.9011,4619426.098
5675,395545.8879,4619609.148
5676,394617.8234,4619885.456
5677,394957.2284,4619853.881
5678,394610.8843,4619358.853
5679,394704.6795,4619675.935
5680,395329.4978,4619241.17
5681,394984.6104,4619058.8
5682,395533.6035,4619841.312
5683,395421.4032,4619003.705
5684,394748.7048,4619931.344
5685,395370.5206,4619837.43
5686,395182.5546,4619418.123
5687,394714.5812,4619346.445
5688,394886.4161,4619222.264
5689,395043.4485,4619895.184
5690,395023.0636,4619264.345
5691,395326.6787,4619615.198
5692,395091.4299,4619238.044
5693,395172.1429,4619682.822
5694,394737.5378,4619735.432
5695,395277.9036,4619921.51
5696,394855.3373,4619378.606
5697,395501.3934,4619549.898
5698,394891.9714,4619588.406
5699,394910.5746,4619618.623
5700,394969.7979,4619566.062
5701,394766.5147,4619527.272
5702,394997.4786,4619858.356
5703,394952.0159,4619991.388
5704,395456.7289,4619711.817
5705,394827.4763,4619005.314
5706,395353.468,4619137.111
5707,394773.8408,4619289.498
5708,395028.949,4619573.274
5709,395132.3917,4619429.33
5710,395248.1268,4619613.308
5711,395169.1478,4619103
5712,394620.8367,4619602.398
5713,394984.5177,4619919.922
5714,394780.3946,4619420.755
5715,394734.1108,4619837.427
5716,395007.4194,4619203.826
5717,394937.7092,4619395.775
5718,395114.421,4619464.723
5719,395199.9694,4619935.96
5720,395094.6536,4619960.276
5721,394551.8218,4619434.895
5722,395204.2901,4619292.159
5723,394910.8129,4619489.416
5724,395177.7543,4619185.363
5725,395094.3278,4619055.058
5726,395302.4205,4619238.688
5727,395358.0406,4619016.698
5728,395221.6745,4619195.707
5729,395304.6278,4619776.998
5730,394746.3931,4619501.868
5731,395339.4312,4619557.866
5732,394617.5463,4619385.364
5733,395326.5078,4619835.534
5734,395122.3539,4619598.684
5735,394540.7831,4619465.611
5736,394622.6189,4619557.565
5737,395039.1261,4619241.424
5738,394929.5845,4619231.296
5739,395301.9899,4619248.598
5740,395124.0881,4619192.12
5741,395471.7981,4619038.579
5742,394864.5418,4619779.22
5743,394991.6768,4619639.861
5744,395044.2023,4619219.905
5745,395286.7244,4619501.038
5746,394750.883,4619642.407
5747,394828.4378,4619182.343
5748,395216.5922,4619393.624
5749,395369.1484,4619706.101
5750,394886.3444,4619432.741
5751,395186.9139,4619115.903
5752,395465.0928,4619939.128
5753,395509.6187,4619554.993
5754,394695.7099,4619638.862
5755,394866.786,4619041.004
5756,395154.5225,4619618.806
5757,395033.8,4619137.918
5758,394782.4791,4619015.739
5759,395497.4529,4619506.856
5760,395012.1409,4619979.08
5761,394633.8998,4619318.18
5762,395232.5577,4619049.426
5763,395299.6316,4619403.3
5764,394663.2001,4619919.41
5765,394801.1994,4619569.406
5766,395317.9097,4619487.319
5767,394948.4873,4619928.69
5768,395358.1656,4619607.28
5769,394868.9448,4619927.707
5770,394675.8762,4619064.178
5771,395055.6815,4619749.82
5772,395190.9657,4619678.028
5773,395436.6394,4619110.201
5774,395159.9402,4619970.489
5775,394612.219,4619098.127
5776,395324.4011,4619224.124
5777,395247.7523,4619571.184
5778,394797.9161,4619073.065
5779,394896.9587,4619736.877
5780,394834.0008,4619991.215
5781,395133.1986,4619400.484
5782,394590.968,4619545.543
5783,395070.2231,4619512.572
5784,395238.5129,4619421.389
5785,395456.3794,4619120.598
5786,395381.715,4619818.743
5787,394890.0132,4619027.41
5788,395541.3276,4619508.168
5789,395488.9888,4619601.395
5790,395297.886,4619330.222
5791,394951.866,4619416.97
5792,394577.1935,4619768.96
5793,395024.5723,4619479.902
5794,394751.9651,4619285.346
5795,395289.8636,4619080.277
5796,395173.409,4619514.525
5797,395217.5798,4619780.223
5798,394574.8697,4619642.833
5799,394667.5829,4619638.204
5800,394623.5849,4619448.766
5801,395506.1624,4619946.179
5802,395183.596,4619947.355
5803,394790.6085,4619126.411
5804,395452.7321,4619651.797
5805,395141.1563,4619380.602
5806,394741.2065,4619406.212
5807,395511.1424,4619312.318
5808,394690.122,4619783.782
5809,394894.7526,4619369.35
5810,395368.7149,4619230.583
5811,395453.3393,4619553.859
5812,395542.2712,4619512.255
5813,395496.7743,4619797.661
5814,395435.8669,4619903.789
5815,394848.565,4619703.066
5816,394745.9461,4619417.102
5817,395081.5782,4619700.399
5818,394826.0488,4619003.285
5819,395063.9474,4619320.397
5820,394594.1122,4619571.445
5821,395397.0862,4619102.754
5822,395467.6189,4619106.442
5823,395175.5225,4619891.456
5824,395229.4872,4619539.621
5825,394980.9846,4619046.927
5826,395294.5385,4619076.408
5827,395396.4501,4619190.624
5828,395387.6786,4619679.21
5829,395213.4827,4619149.005
5830,394757.8281,4619192.354
5831,394827.7857,4619898.522
5832,395461.5312,4619681.411
5833,394923.7733,4619800.929
5834,394964.1247,4619041.218
5835,394764.7832,4619995.925
5836,394729.6869,4619661.824
5837,394786.2944,4619198.085
5838,395497.8139,4619392.363
5839,394992.4352,4619446.214
5840,395140.9462,4619588.936
5841,394946.0908,4619231.187
5842,395358.024,4619356.896
5843,394721.6486,4619077.349
5844,394631.0259,4619842.708
5845,395145.216,4619981.23
5846,394723.1206,4619699.08
5847,394625.9428,4619465.165
5848,394743.3461,4619219.117
5849,394928.8166,4619133.053
5850,394912.3309,4619431.842
5851,395458.4366,4619849.422
5852,394944.6798,4619363.442
5853,394884.3143,4619801.892
5854,395002.3545,4619858.3
5855,394820.8844,4619593.566
5856,395213.1012,4619356.588
5857,394659.6504,4619331.726
5858,394639.6935,4619781.075
5859,394795.0028,4619789.018
5860,395479.1868,4619160.945
5861,394988.8889,4619184.676
5862,395266.155,4619062.915
5863,395007.8937,4619871.514
5864,395192.9396,4619833.471
5865,395112.5017,4619913.113
5866,395465.9107,4619361.171
5867,395543.8656,4619194.194
5868,395461.775,4619572.414
5869,395198.5242,4619254.608
5870,395197.5104,4619928.525
5871,395096.8228,4619286.498
5872,394939.0537,4619479.054
5873,395219.8868,4619184.992
5874,395499.8896,4619218.119
5875,394820.0335,4619398.744
5876,394901.0559,4619545.622
5877,395511.377,4619587.992
5878,394685.178,4619691.127
5879,395207.7776,4619849.119
5880,394894.3327,4619144.413
5881,394907.0321,4619183.077
5882,395135.2284,4619272.977
5883,394848.216,4619063.945
5884,395017.3827,4619010.291
5885,395412.9336,4619713.779
5886,394604.7174,4619604.017
5887,395197.1156,4619089.033
5888,395299.0425,4619826.554
5889,394740.0354,4619792.704
5890,394958.0028,4619578.563
5891,395512.6303,4619153.364
5892,394998.6617,4619288.932
5893,395229.4455,4619233.311
5894,395526.808,4619728.946
5895,394776.8002,4619078.994
5896,395106.2341,4619476.201
5897,394661.5654,4619840.789
5898,395088.8742,4619393.56
5899,394893.0423,4619202.221
5900,395004.6481,4619830.53
5901,395315.2101,4619870.567
5902,395093.7888,4619623.058
5903,394800.9364,4619548.024
5904,395492.4383,4619834.453
5905,395250.3917,4619402.803
5906,394964.1837,4619698.609
5907,395232.9478,4619023.14
5908,395119.7978,4619566.475
5909,395279.9539,4619678.368
5910,394744.798,4619137.529
5911,394554.7566,4619428.572
5912,395398.5094,4619041.045
5913,395298.5329,4619181.418
5914,394916.595,4618991.987
5915,395235.5052,4619758.179
5916,394866.1036,4619261.248
5917,394651.0489,4619683.137
5918,395463.4127,4619160.624
5919,395122.4759,4619934.592
5920,394958.2434,4619589.354
5921,395358.1182,4619079.445
5922,395226.0507,4619090.855
5923,394568.5978,4619458.343
5924,394660.9684,4619852.981
5925,394636.8644,4619928.116
5926,395165.281,4619361.504
5927,394573.6922,4619700.021
5928,395315.5075,4619207.611
5929,395446.7745,4619530.488
5930,395254.5715,4619198.825
5931,394634.659,4619118.097
5932,394573.608,4619322.422
5933,394652.3938,4619343.573
5934,394758.366,4619634.299
5935,395501.4534,4619130.362
5936,395533.9057,4619052.237
5937,394874.8709,4619059.68
5938,395177.1855,4619468.098
5939,394824.8677,4619921.738
5940,395166.6407,4619544.794
5941,394808.3591,4619768.523
5942,394914.8167,4619749.109
5943,394996.8337,4619408.12
5944,395388.4989,4619013.229
5945,394924.9179,4619810.327
5946,394599.8872,4619959.432
5947,395418.2465,4619026.839
5948,394950.5638,4619026.771
5949,394891.2048,4619078.375
5950,395180.5549,4619082.702
5951,395348.4463,4619663.132
5952,394698.8419,4619237.003
5953,395468.6838,4619180.047
5954,395007.2068,4619907.304
5955,394913.8855,4619204.703
5956,395176.6265,4619624.68
5957,395543.3659,4619015.078
5958,394793.4564,4619668.812
5959,395481.7405,4619398.062
5960,395544.9072,4619096.591
5961,394666.7,4619611.049
5962,395054.7204,4619777.364
5963,394812.9199,4619132.787
5964,394924.9714,4619012.559
5965,394928.9505,4619986.579
5966,394802.6578,4619622.999
5967,395540.1964,4619970.148
5968,394949.5879,4619031.134
5969,395112.2206,4619125.205
5970,394627.0459,4619324.117
5971,395123.272,4619534.34
5972,395194.1119,4619048.957
5973,395520.9223,4619766.368
5974,394622.5034,4619765.154
5975,394692.8115,4619346.03
5976,394919.9039,4619797.3
5977,395295.6923,4619021.514
5978,394811.3125,4619475.161
5979,394577.7909,4619192.95
5980,394848.7376,4619899.016
5981,394656.1686,4619288.568
5982,394682.0155,4619872.148
5983,394928.6702,4619711.708
5984,395423.9823,4619040.211
5985,394842.6526,4619343.821
5986,395223.1629,4619793.866
5987,394685.2423,4619121.679
5988,394799.3321,4619359.226
5989,394643.8266,4619040.939
5990,394943.1901,4619361.915
5991,394934.1324,4619019.498
5992,395031.1073,4619940.77
5993,394990.6713,4619923.764
5994,394889.2785,4619816.541
5995,395154.4905,4619015.424
5996,395359.5515,4619517.524
5997,395012.0472,4619959.823
5998,395548.9368,4619227.433
5999,394786.7919,4619785.245
6000,395110.187,4619286.674
6001,395473.331,4619837.231
6002,394666.3292,4619524.618
6003,395216.6915,4619734.302
6004,394584.7718,4619106.609
6005,394821.4613,4619350.776
6006,395185.6779,4619260.494
6007,394536.6895,4619439.194
6008,394808.7209,4619147.868
6009,394784.4488,4619662.376
6010,395183.866,4619366.498
6011,394870.2876,4619867.153
6012,395238.8536,4619928.292
6013,395197.4375,4619670.545
6014,395386.2712,4619254.377
6015,394963.824,4619252.521
6016,395366.0637,4619423.901
6017,394777.7084,4619813.384
6018,394965.0731,4619130.272
6019,394728.9527,4619319.543
6020,394889.7101,4619686.367
6021,394924.2088,4619697.281
6022,395184.6849,4619275.263
6023,395031.342,4619862.397
6024,394613.6852,4619755.804
6025,395476.7961,4619768.198
6026,394798.7098,4619862.962
6027,394994.4457,4619345.413
6028,395487.7218,4619042.065
6029,394641.6902,4619166.629
6030,395232.9297,4619957.283
6031,395117.499,4619819.995
6032,395071.7765,4619958.085
6033,395220.2691,4619635.421
6034,395277.7418,4619665.536
6035,395188.3619,4619453.61
6036,394719.7724,4619071.843
6037,394884.1878,4619601.586
6038,394612.4529,4619409.929
6039,395264.6465,4619689.592
6040,395293.6498,4619873.92
6041,395291.9426,4619130.401
6042,394589.8989,4619377.128
6043,395178.9717,4619465.329
6044,394923.3221,4619118.097
6045,395064.5679,4619227.452
6046,394908.7641,4619221.301
6047,394597.5604,4619120.058
6048,394659.7988,4619081.21
6049,395111.9666,4619318.52
6050,395059.9598,4619269.038
6051,394555.0944,4619043.769
6052,394902.7112,4619950.701
6053,395120.8597,4619351.319
6054,395077.0797,4619079.327
6055,394767.5303,4619287.281
6056,395515.0104,4619128.563
6057,395173.5191,4619222.134
6058,395464.5758,4619422.358
6059,395295.5065,4619914.453
6060,394780.0962,4619942.89
6061,394773.358,4619521.896
6062,394706.6465,4619202.907
6063,395043.9201,4619672.183
6064,395442.4982,4619763.398
6065,395118.2332,4619678.557
6066,395011.4171,4619071.991
6067,394819.1394,4619519.269
6068,394675.4647,4619079.734
6069,394988.2212,4619682.866
6070,394661.6759,4619353.281
6071,394684.1933,4619430.098
6072,394723.6632,4619799.96
6073,395041.0737,4619714.428
6074,394623.4095,4619041.649
6075,394900.3286,4619566.602
6076,394864.7523,4619991.488
6077,395336.6417,4619151.174
6078,395131.846,4619179.221
6079,395180.2058,4619773.418
6080,394988.871,4619322.901
6081,394969.5851,4619228.816
6082,394770.4756,4619657.959
6083,395307.0222,4619409.566
6084,395177.9541,4619586.896
6085,394629.464,4619330.594
6086,395404.5523,4619485.796
6087,394930.6687,4619296.483
6088,395526.6,4619972.877
6089,395229.5662,4619359.788
6090,395149.9269,4619567.739
6091,394869.1235,4619525.226
6092,395512.2754,4619091.299
6093,394687.4222,4619738.229
6094,395233.8973,4619270.549
6095,395071.5949,4619821.108
6096,394560.2567,4619245.125
6097,395507.274,4619021.371
6098,394537.894,4619361.057
6099,394546.0545,4619779.338
6100,395272.7148,4619145.405
6101,395525.4086,4619955.342
6102,395206.7674,4619727.634
6103,395484.0884,4619673.622
6104,394820.4489,4619706.242
